0
0
0
0
0
0
0
0
0
0
0
0.0222
0.133
0.267
0.422
0.556
0.667
0.778
0.867
0.912
0.943
0.976
1
1
1
0.985
0.976
0.943
0.885
0.867
0.778
0.667
0.556
0.267
0.0111
0
0
0
0
0
0
0
0
0
0
0
0
0





































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































